"row.names","cost","count","type"
"984",123.82,126,"OP"
"985",239.25,143,"OP"
"986",181.63,338,"OP"
"987",254.23,8,"OP"
"988",23.96,9776,"OP"
"989",274.56,681,"OP"
"990",116.53,1329,"OP"
"991",97.62,5,"OP"
"992",133.66,1895,"OP"
"993",164.11,638,"OP"
"994",179.26,8382,"OP"
"995",272.48,21,"OP"
"996",122.18,15,"OP"
"997",120.09,1,"OP"
"998",100.45,14,"OP"
"999",78.51,7,"OP"
"1000",222.6,19,"OP"
"1001",32.25,15,"OP"
"1002",70.46,6,"OP"
"1003",398.8,6,"OP"
"1004",112.49,15,"OP"
"1005",474.42,7,"OP"
"1006",241.04,39,"OP"
"1007",104.41,12,"OP"
"1008",182.11,3,"OP"
"1009",214.39,1,"OP"
"1010",113.26,7,"OP"
"1011",394.12,2,"OP"
"1012",254.81,1,"OP"
"1013",394.08,1,"OP"
"1014",222.53,2,"OP"
"1015",88.37,11,"OP"
"1016",87.3,7,"OP"
"1017",149.84,5,"OP"
"1018",420.61,11,"OP"
"1019",134.01,13,"OP"
"1020",65.25,12,"OP"
"1021",0,54965712,"OP"
"1022",56.87,15576,"OP"
"1023",69.2,3440,"OP"
"1024",263.88,2268,"OP"
"1025",84.25,1810,"OP"
"1026",125.82,2336,"OP"
"1027",84.34,76,"OP"
"1028",62.57,275,"OP"
"1029",183.45,1,"OP"
"1030",181.07,9,"OP"
"1031",179.88,10,"OP"
"1032",357.21,28,"OP"
"1033",208.46,121,"OP"
"1034",560.06,159,"OP"
"1035",212.01,1,"OP"
"1036",267.1,337,"OP"
"1037",862,8,"OP"
"1038",521.46,38,"OP"
"1039",218.99,6928,"OP"
"1040",328.16,2171,"OP"
"1041",36.57,4389,"OP"
"1042",837,113,"OP"
"1043",136.77,290,"OP"
"1044",43.16,20306,"OP"
"1045",319.79,864,"OP"
"1046",240.78,89,"OP"
"1047",240.9,89,"OP"
"1048",95.53,2452,"OP"
"1049",131.87,999,"OP"
"1050",228.36,108,"OP"
"1051",159.89,973,"OP"
"1052",193.85,9528,"OP"
"1053",195.63,7,"OP"
"1054",218.8,2,"OP"
"1055",96.08,24,"OP"
"1056",211.3,388,"OP"
"1057",112.88,16,"OP"
"1058",72.12,12479,"OP"
"1059",63.65,718,"OP"
"1060",506,7,"OP"
"1061",108,25636,"OP"
"1062",52,8371,"OP"
"1063",192,28513,"OP"
"1064",122.46,283,"OP"
"1065",133.6,110,"OP"
"1066",180.17,2746,"OP"
"1067",118.29,111,"OP"
"1068",147.89,8415,"OP"
"1069",68.81,10,"OP"
"1070",55.39,84,"OP"
"1071",94.67,90,"OP"
"1072",65.75,6878,"OP"
"1073",137.76,23,"OP"
"1074",308.03,40,"OP"
"1075",238.83,14,"OP"
"1076",75.97,1076,"OP"
"1077",199.39,9,"OP"
"1078",253.8,1,"OP"
"1079",328.61,14696,"OP"
"1080",246.22,127,"OP"
"1081",318,2393,"OP"
"1082",208,52852,"OP"
"1083",110.52,1751,"OP"
"1084",403.57,2160,"OP"
"1085",81.71,11635,"OP"
"1086",61.56,105,"OP"
"1087",183.44,9,"OP"
"1088",137.5,8,"OP"
"1089",84.11,136,"OP"
"1090",60.08,8,"OP"
"1091",82.75,1092,"OP"
"1092",62.03,11,"OP"
"1093",188.44,4,"OP"
"1094",265.22,1,"OP"
"1095",130.69,31,"OP"
"1096",354.95,135,"OP"
"1097",163.37,171,"OP"
"1098",298.64,9,"OP"
"1099",320.62,10,"OP"
"1100",337.97,202,"OP"
"1101",198.39,1216,"OP"
"1102",137.05,72,"OP"
"1103",77.1,2550,"OP"
"1104",58.58,58,"OP"
"1105",204.46,161,"OP"
"1106",307.73,86,"OP"
"1107",219.08,38,"OP"
"1108",262.26,3341,"OP"
"1109",595.07,1075,"OP"
"1110",128.62,481,"OP"
"1111",789.34,303,"OP"
"1112",202.06,30,"OP"
"1113",120.65,16,"OP"
"1114",213.37,1,"OP"
"1115",126.58,157,"OP"
"1116",116.55,17890,"OP"
"1117",224.61,135,"OP"
"1118",139,501149,"OP"
"1119",409,149,"OP"
"1120",75.41,19247,"OP"
"1121",104,363843,"OP"
"1122",160.56,275,"OP"
"1123",24.47,46379,"OP"
"1124",110.21,6,"OP"
"1125",212.96,251,"OP"
"1126",79.34,90,"OP"
"1127",149.81,205,"OP"
"1128",113.43,12,"OP"
"1129",115.51,695,"OP"
"1130",190.95,1,"OP"
"1131",167.19,13,"OP"
"1132",111.42,22,"OP"
"1133",172.98,2,"OP"
"1134",139.02,1416,"OP"
"1135",128.3,16458,"OP"
"1136",99,758243,"OP"
"1137",226.68,20745,"OP"
"1138",235.85,5219,"OP"
"1139",91,51346,"OP"
"1140",846,1152,"OP"
"1141",194.46,952,"OP"
"1142",111.41,519,"OP"
"1143",64.83,547,"OP"
"1144",102.82,2807,"OP"
"1145",68.72,67,"OP"
"1146",62.42,108,"OP"
"1147",316.38,2,"OP"
"1148",129.61,556,"OP"
"1149",187.41,104,"OP"
"1150",450,60,"OP"
"1151",234.16,1163,"OP"
"1152",255.94,189,"OP"
"1153",172.38,2361,"OP"
"1154",155,131858,"OP"
"1155",154.73,5964,"OP"
"1156",119.06,2270,"OP"
"1157",455,7,"OP"
"1158",458.02,713,"OP"
"1159",123.12,723,"OP"
"1160",59.06,6180,"OP"
"1161",115.1,255,"OP"
"1162",149.85,786,"OP"
"1163",151.17,15,"OP"
"1164",131.88,151,"OP"
"1165",24.01,38698,"OP"
"1166",191.51,1042,"OP"
"1167",86.39,35,"OP"
"1168",62.21,404,"OP"
"1169",146.9,4228,"OP"
"1170",398.45,51,"OP"
"1171",224.08,267,"OP"
"1172",131.94,30,"OP"
"1173",108.31,25,"OP"
"1174",337.98,8505,"OP"
"1175",162.56,67,"OP"
"1176",129.99,6367,"OP"
"1177",76.03,1590,"OP"
"1178",173.01,5844,"OP"
"1179",175.09,820,"OP"
"1180",130.88,10796,"OP"
"1181",222.76,1958,"OP"
"1182",88.08,69,"OP"
"1183",50.6,226,"OP"
"1184",520,1444,"OP"
"1185",45,2293,"OP"
"1186",359.72,46,"OP"
"1187",66.7,18476,"OP"
"1188",97.64,46025,"OP"
"1189",219.04,60,"OP"
"1190",243.61,441,"OP"
"1191",142.95,4,"OP"
"1192",198.98,15,"OP"
"1193",130.71,3,"OP"
"1194",77.84,26,"OP"
"1195",131.73,3,"OP"
"1196",209.93,6,"OP"
"1197",441.36,4,"OP"
"1198",171.06,50,"OP"
"1199",278.27,1607,"OP"
"1200",160.65,3,"OP"
"1201",277.5,6,"OP"
"1202",217.36,16570,"OP"
"1203",74.47,119,"OP"
"1204",119.71,3068,"OP"
"1205",85.95,11,"OP"
"1206",161.78,2,"OP"
"1207",242.02,258,"OP"
"1208",214.12,27,"OP"
"1209",97.54,23,"OP"
"1210",57.56,10,"OP"
"1211",386.4,740,"OP"
"1212",62.64,13,"OP"
"1213",251.52,3,"OP"
"1214",153.73,1283,"OP"
"1215",154.77,75,"OP"
"1216",66.01,877,"OP"
"1217",66.68,53,"OP"
"1218",150.69,10,"OP"
"1219",112.18,10934,"OP"
"1220",50.69,18,"OP"
"1221",490.05,100,"OP"
"1222",121.07,196,"OP"
"1223",273.99,23,"OP"
"1224",114.85,2,"OP"
"1225",147.06,10,"OP"
"1226",179.55,889,"OP"
"1227",189.92,3279,"OP"
"1228",65.13,18,"OP"
"1229",72.71,75257,"OP"
"1230",90.83,10,"OP"
"1231",75.98,431,"OP"
"1232",162.22,67,"OP"
"1233",197.01,231,"OP"
"1234",156.46,3115,"OP"
"1235",379.28,2,"OP"
"1236",155.71,24,"OP"
"1237",146.86,32,"OP"
"1238",61.76,26,"OP"
"1239",238.84,26,"OP"
"1240",194.78,3716,"OP"
"1241",62.3,2114,"OP"
"1242",176.41,723,"OP"
"1243",128.47,325,"OP"
"1244",169.63,90,"OP"
"1245",167.23,280,"OP"
"1246",364.58,914,"OP"
"1247",67.13,23,"OP"
"1248",156.56,7,"OP"
"1249",71.75,304,"OP"
"1250",143.83,1672,"OP"
"1251",95.81,43,"OP"
"1252",356.78,273,"OP"
"1253",141.2,28,"OP"
"1254",253.78,99,"OP"
"1255",115.31,296,"OP"
"1256",62.34,53,"OP"
"1257",149.27,5,"OP"
"1258",73.97,8888,"OP"
"1259",125.36,4122,"OP"
"1260",87.93,139,"OP"
"1261",764.57,118,"OP"
"1262",139.52,14,"OP"
"1263",162.09,298,"OP"
"1264",256.78,32,"OP"
"1265",124.33,6576,"OP"
"1266",215.04,123,"OP"
"1267",344.86,17,"OP"
"1268",136.64,21081,"OP"
"1269",88.72,1236,"OP"
"1270",162.58,2652,"OP"
"1271",139.2,23,"OP"
"1272",70.95,8,"OP"
"1273",179.41,12665,"OP"
"1274",337.78,3,"OP"
"1275",233.06,24,"OP"
"1276",68,335065,"OP"
"1277",169,494680,"OP"
"1278",236,3896,"OP"
"1279",245.09,3100,"OP"
"1280",108.46,1298,"OP"
"1281",413.51,100,"OP"
"1282",146.38,784,"OP"
"1283",490,235,"OP"
"1284",279.52,80,"OP"
"1285",130.74,1390,"OP"
"1286",40.3,1018,"OP"
"1287",76.43,1036,"OP"
"1288",243.81,1,"OP"
"1289",125.14,333,"OP"
"1290",457,11,"OP"
"1291",136.36,1085,"OP"
"1292",247.2,4,"OP"
"1293",592,2207,"OP"
"1294",152.68,169,"OP"
"1295",118.68,78,"OP"
"1296",44.99,74514,"OP"
"1297",269,11887,"OP"
"1298",321.32,10017,"OP"
"1299",49.49,1379,"OP"
"1300",82.14,108,"OP"
"1301",143.18,210,"OP"
"1302",157.07,21,"OP"
"1303",346.7,213,"OP"
"1304",396,1057,"OP"
"1305",197.54,94,"OP"
"1306",84.89,191,"OP"
"1307",281.23,61,"OP"
"1308",51.87,37,"OP"
"1309",285.73,40,"OP"
"1310",234.69,659,"OP"
"1311",382.17,593,"OP"
"1312",210.27,536,"OP"
"1313",113.35,688,"OP"
"1314",65.59,26,"OP"
"1315",204.24,273,"OP"
"1316",226.52,230,"OP"
"1317",217.07,363,"OP"
"1318",227.7,1011,"OP"
"1319",24.44,43831,"OP"
"1320",737,337,"OP"
"1321",333,17648,"OP"
"1322",71.51,413,"OP"
"1323",241.09,1606,"OP"
"1324",76.56,33832,"OP"
"1325",290.12,136,"OP"
"1326",95.32,7459,"OP"
"1327",285.45,610,"OP"
"1328",120.87,29035,"OP"
"1329",25.82,4682,"OP"
"1330",125.45,6,"OP"
"1331",119.68,12,"OP"
"1332",903,8,"OP"
"1333",234.21,395,"OP"
"1334",438.54,2995,"OP"
"1335",95.82,16285,"OP"
"1336",242.6,125,"OP"
"1337",110.96,550,"OP"
"1338",92.65,58,"OP"
"1339",109.65,2768,"OP"
"1340",71.19,265,"OP"
"1341",1318,8,"OP"
"1342",120.8,440,"OP"
"1343",747,89,"OP"
"1344",170.27,452,"OP"
"1345",179.12,1737,"OP"
"1346",426,17,"OP"
"1347",81.01,15,"OP"
"1348",194.76,5,"OP"
"1349",475.8,20,"OP"
"1350",287.43,25,"OP"
"1351",80.07,29596,"OP"
"1352",53.63,35,"OP"
"1353",130.14,8,"OP"
"1354",197.14,1490,"OP"
"1355",197.89,429,"OP"
"1356",344,3080,"OP"
"1357",139.32,7724,"OP"
"1358",138.5,7681,"OP"
"1359",116.05,839,"OP"
"1360",161.08,2957,"OP"
"1361",286.25,939,"OP"
"1362",133.53,204,"OP"
"1363",316.35,161,"OP"
"1364",367.14,175,"OP"
"1365",59.57,11,"OP"
"1366",191.55,444,"OP"
"1367",1264,20,"OP"
"1368",231.82,180,"OP"
"1369",96.85,24,"OP"
"1370",274.77,801,"OP"
"1371",194.37,224,"OP"
"1372",203.53,1232,"OP"
"1373",319,7158,"OP"
"1374",270.71,2620,"OP"
"1375",45.44,31066,"OP"
"1376",277.51,2617,"OP"
"1377",60.4,21846,"OP"
"1378",311,2593,"OP"
"1379",65.65,652,"OP"
"1380",70.7,582,"OP"
"1381",184.69,99,"OP"
"1382",142.18,3613,"OP"
"1383",132.48,12,"OP"
"1384",56.84,536,"OP"
"1385",132.18,8623,"OP"
"1386",128.22,8288,"OP"
"1387",78.39,227,"OP"
"1388",33.02,15151,"OP"
"1389",141.04,291,"OP"
"1390",88.81,1659,"OP"
"1391",410,384,"OP"
"1392",305,1284,"OP"
"1393",145.64,1943,"OP"
"1394",199.8,119,"OP"
"1395",54.09,412,"OP"
"1396",217.18,37,"OP"
"1397",156.14,298,"OP"
"1398",113.42,70,"OP"
"1399",2111,2,"OP"
"1400",178.32,5479,"OP"
"1401",214.16,10,"OP"
"1402",172.92,90,"OP"
"1403",73.62,49,"OP"
"1404",107.1,6331,"OP"
"1405",138.04,12,"OP"
"1406",83.15,10,"OP"
"1407",160.59,92,"OP"
"1408",240.76,24,"OP"
"1409",97.17,34,"OP"
"1410",89.45,5,"OP"
"1411",120.04,30,"OP"
"1412",107.62,112,"OP"
"1413",88.4,17,"OP"
"1414",139.05,3,"OP"
"1415",71.4,41966,"OP"
"1416",135.14,272,"OP"
"1417",186.82,1,"OP"
"1418",135.36,4690,"OP"
"1419",230.73,5,"OP"
"1420",82.81,30,"OP"
"1421",179.52,348,"OP"
"1422",71.72,5,"OP"
"1423",214.22,48,"OP"
"1424",107.17,3,"OP"
"1425",49,6313,"OP"
"1426",403,774,"OP"
"1427",182.41,4,"OP"
"1428",38.45,18,"OP"
"1429",109.44,2272,"OP"
"1430",178.67,30,"OP"
"1431",112.94,315,"OP"
"1432",49.25,1958,"OP"
"1433",74.34,24,"OP"
"1434",98.24,12,"OP"
"1435",310.59,35,"OP"
"1436",262.63,92,"OP"
"1437",130.28,39,"OP"
"1438",196.42,18,"OP"
"1439",162.99,2,"OP"
"1440",213.54,52,"OP"
"1441",231.56,3119,"OP"
"1442",55.62,36935,"OP"
"1443",143.94,4790,"OP"
"1444",173.44,2,"OP"
"1445",162.13,8,"OP"
"1446",103.44,50,"OP"
"1447",114.41,17,"OP"
"1448",95.67,4,"OP"
"1449",66.29,18,"OP"
"1450",442.8,6,"OP"
"1451",137.15,19,"OP"
"1452",158.56,56557,"OP"
"1453",176.38,970,"OP"
"1454",620.16,34,"OP"
"1455",127.93,1126,"OP"
"1456",77.63,7,"OP"
"1457",103.62,8,"OP"
"1458",291.16,31,"OP"
"1459",64.86,10,"OP"
"1460",66.9,3,"OP"
"1461",234.2,35,"OP"
"1462",129.31,17,"OP"
"1463",156.35,435,"OP"
"1464",114.27,170,"OP"
"1465",98.33,338,"OP"
"1466",154.37,1201,"OP"
"1467",253.6,4,"OP"
"1468",68.63,635,"OP"
"1469",431.89,10,"OP"
"1470",60.14,6,"OP"
"1471",250.9,15,"OP"
"1472",238.76,4,"OP"
"1473",370.94,33,"OP"
"1474",181.78,19923,"OP"
"1475",24.06,88,"OP"
"1476",141.44,44,"OP"
"1477",58.02,14999,"OP"
"1478",203.07,592,"OP"
"1479",306.41,760,"OP"
"1480",142.72,147,"OP"
"1481",442.45,24,"OP"
"1482",235.94,91,"OP"
"1483",57.15,26,"OP"
"1484",468.86,11,"OP"
"1485",145.13,183,"OP"
"1486",172.42,6736,"OP"
"1487",44.72,3,"OP"
"1488",161.43,7,"OP"
"1489",138.31,280,"OP"
"1490",224.92,8,"OP"
"1491",177.34,176,"OP"
"1492",103.7,93,"OP"
"1493",88.26,15,"OP"
"1494",64.59,608,"OP"
"1495",258.28,13,"OP"
"1496",133.48,79,"OP"
"1497",426.92,37,"OP"
"1498",54.39,49,"OP"
"1499",235.78,191,"OP"
"1500",74.68,36,"OP"
"1501",152.3,45,"OP"
"1502",457.56,251,"OP"
"1503",197.26,1534,"OP"
"1504",129.51,3347,"OP"
"1505",153.24,93,"OP"
"1506",116.16,27,"OP"
"1507",143.78,27,"OP"
"1508",204.31,211,"OP"
"1509",127.15,36374,"OP"
"1510",174.88,89,"OP"
"1511",85.99,5623,"OP"
"1512",92.6,5739,"OP"
"1513",364.04,41,"OP"
"1514",177.06,6,"OP"
"1515",109.67,147,"OP"
"1516",142.9,10380,"OP"
"1517",108.39,7831,"OP"
"1518",154.64,17,"OP"
"1519",144.08,159,"OP"
"1520",53.82,17,"OP"
"1521",65.7,15,"OP"
"1522",141.29,25,"OP"
"1523",162.66,1668,"OP"
"1524",83.13,37,"OP"
"1525",83.63,80,"OP"
"1526",117.59,1327,"OP"
"1527",151.25,6250,"OP"
"1528",209.87,529,"OP"
"1529",273.28,475,"OP"
"1530",197.84,11,"OP"
"1531",195.99,1,"OP"
"1532",112.6,1,"OP"
"1533",65.88,13,"OP"
"1534",296.15,2,"OP"
"1535",23.67,3,"OP"
"1536",624.87,2,"OP"
"1537",140.49,7,"OP"
"1538",195.55,4,"OP"
"1539",127.03,11,"OP"
"1540",163.55,8,"OP"
"1541",201.16,5,"OP"
"1542",111.8,21,"OP"
"1543",139.67,1,"OP"
"1544",144.51,8,"OP"
"1545",330.6,1,"OP"
"1546",124.37,3,"OP"
"1547",137.29,14,"OP"
"1548",333.68,1,"OP"
"1549",281.28,8,"OP"
"1550",167.39,16,"OP"
"1551",112.34,3,"OP"
"1552",132.15,5,"OP"
"1553",274.11,5,"OP"
"1554",188.86,6,"OP"
"1555",131.49,34,"OP"
"1556",330.09,2,"OP"
"1557",93.83,9,"OP"
"1558",159.51,1,"OP"
"1559",144.36,8,"OP"
"1560",325.99,4,"OP"
"1561",163.22,5,"OP"
"1562",94.54,1,"OP"
"1563",78.38,5,"OP"
"1564",238.79,6,"OP"
"1565",205.97,2,"OP"
"1566",134.79,1,"OP"
"1567",261.95,3,"OP"
"1568",245.27,11,"OP"
"1569",251.66,6,"OP"
"1570",195.52,5,"OP"
"1571",26.29,1,"OP"
"1572",85.01,2,"OP"
"1573",194.4,2,"OP"
"1574",27.14,10,"OP"
"1575",147.78,9,"OP"
"1576",126.34,3,"OP"
"1577",144.15,1,"OP"
"1578",403.85,1,"OP"
"1579",148.08,3,"OP"
"1580",381.83,4,"OP"
"1581",114.04,2,"OP"
"1582",71.03,5,"OP"
"1583",91.09,4,"OP"
"1584",65.56,3,"OP"
"1585",91.15,12,"OP"
"1586",1269,6,"OP"
"1587",1427,5,"OP"
"1588",94.77,1,"OP"
"1589",136.84,8,"OP"
"1590",201.85,1,"OP"
"1591",211.98,2,"OP"
"1592",151.64,4,"OP"
"1593",1069.91,2,"OP"
"1594",202.6,1,"OP"
"1595",305.72,4,"OP"
"1596",12.69,3,"OP"
"1597",227.53,2,"OP"
"1598",356.41,4,"OP"
"1599",229.56,2,"OP"
"1600",177.28,3,"OP"
"1601",229.29,3,"OP"
"1602",127.34,3,"OP"
"1603",97.21,11,"OP"
"1604",102.85,2,"OP"
"1605",66.56,2,"OP"
"1606",105.52,1,"OP"
"1607",147.32,1,"OP"
"1608",128.87,7,"OP"
"1609",49.92,1,"OP"
"1610",95.41,3,"OP"
"1611",62.95,1,"OP"
"1612",152.21,1,"OP"
"1613",73.83,2,"OP"
"1614",142.01,1,"OP"
"1615",160.98,16,"OP"
"1616",24.12,1,"OP"
"1617",370.66,7,"OP"
"1618",160.46,5,"OP"
"1619",135.28,7,"OP"
"1620",85.32,1,"OP"
"1621",151.22,2,"OP"
"1622",224.34,1,"OP"
"1623",189.66,2,"OP"
"1624",252.59,1,"OP"
"1625",77.23,6,"OP"
"1626",143.12,6,"OP"
"1627",236.7,1,"OP"
"1628",231.23,1,"OP"
"1629",219.59,1,"OP"
"1630",78.01,5,"OP"
"1631",242.64,2,"OP"
"1632",261.47,1,"OP"
"1633",189.28,3,"OP"
"1634",167.26,2,"OP"
"1635",121.7,8,"OP"
"1636",352.77,2,"OP"
"1637",228.64,1,"OP"
"1638",221.89,4,"OP"
"1639",101.6,2,"OP"
"1640",195.41,12,"OP"
"1641",89.29,7,"OP"
"1642",89.4,5,"OP"
"1643",114.16,1,"OP"
"1644",190.15,3,"OP"
"1645",77.88,2,"OP"
"1646",756.93,2,"OP"
"1647",109.78,1,"OP"
"1648",188.54,2,"OP"
"1649",177.93,7,"OP"
"1650",228.94,2,"OP"
"1651",166.24,2,"OP"
"1652",2216,3,"OP"
"1653",121.87,4,"OP"
"1654",249.96,1,"OP"
"1655",101.13,1,"OP"
"1656",89.84,4,"OP"
"1657",142.42,1,"OP"
"1658",150.76,2,"OP"
"1659",240.01,1,"OP"
"1660",298.26,3,"OP"
"1661",124.83,2,"OP"
"1662",119.15,4,"OP"
"1663",153.64,4,"OP"
"1664",67.65,2,"OP"
"1665",303.94,3,"OP"
"1666",181.99,1,"OP"
"1667",84.55,1,"OP"
"1668",137.31,1,"OP"
"1669",153.99,2,"OP"
"1670",169.61,2,"OP"
"1671",135.11,1,"OP"
"1672",194.03,1,"OP"
"1673",183.46,1,"OP"
"1674",199.64,2,"OP"
"1675",290.08,1,"OP"
"1676",225.95,1,"OP"
"1677",179.96,1,"OP"
"1678",212.24,1,"OP"
"1679",161.74,2,"OP"
"1680",172.72,1,"OP"
"1681",152.87,3,"OP"
"1682",161.37,1,"OP"
"1683",130.83,1,"OP"
"1684",129.21,1,"OP"
"1685",270.6,1,"OP"
"1686",62.41,1,"OP"
"1687",232.31,1,"OP"
"1688",164.82,1,"OP"
"1689",401.11,1,"OP"
"1690",72.45,1,"OP"
"1691",124.28,1,"OP"
"1692",184.52,2,"OP"
"1693",166.76,1,"OP"
"1694",101.42,1,"OP"
"1695",95.66,1,"OP"
"1696",338.82,1,"OP"
"1697",128.07,1,"OP"
"1698",154.23,1,"OP"
"1699",168.42,1,"OP"
"1700",118.05,1,"OP"
"1701",1467,1,"OP"
"1702",311.32,1,"OP"
"1703",173.38,2,"OP"
"1704",273.61,1,"OP"
"1705",156.78,1,"OP"
"1706",150.1,1,"OP"
"1707",106.75,63065,"OP"
"1708",23.65,27919,"OP"
"1709",314.02,209,"OP"
"1710",228.41,1483,"OP"
"1711",91.63,1300,"OP"
"1712",2255,1052,"OP"
"1713",380,31,"OP"
"1714",467.31,379,"OP"
"1715",63.26,62,"OP"
"1716",76.16,1,"OP"
"1717",250.03,66279,"OP"
"1718",57.47,6397,"OP"
"1719",845.69,73,"OP"
"1720",103.21,3087,"OP"
"1721",253.66,200,"OP"
"1722",106.42,3319,"OP"
"1723",25.43,16570,"OP"
"1724",78.11,4754,"OP"
"1725",60.73,218,"OP"
"1726",143.7,55,"OP"
"1727",314,19343,"OP"
"1728",852,67,"OP"
"1729",854,114,"OP"
"1730",69.05,492,"OP"
"1731",221.4,9,"OP"
"1732",260.16,503,"OP"
"1733",68.95,159,"OP"
"1734",132.76,48,"OP"
"1735",213.95,8,"OP"
"1736",64.69,15619,"OP"
"1737",63.06,15,"OP"
"1738",954,5,"OP"
"1739",144.02,2750,"OP"
"1740",363.14,321,"OP"
"1741",107.25,3845,"OP"
"1742",242,11299,"OP"
"1743",77.47,6207,"OP"
"1744",23,5563,"OP"
"1745",352,1055,"OP"
"1746",34.81,1718,"OP"
"1747",290.53,3412,"OP"
"1748",94.65,190,"OP"
"1749",200.08,117,"OP"
"1750",441.33,7,"OP"
"1751",73.74,574,"OP"
"1752",158.84,4,"OP"
"1753",608.81,3,"OP"
"1754",100.43,96,"OP"
"1755",101.22,56206,"OP"
"1756",289.08,802,"OP"
"1757",205.37,1547,"OP"
"1758",112.2,3559,"OP"
"1759",118.79,15992,"OP"
"1760",115.57,871,"OP"
"1761",85.12,693,"OP"
"1762",181.46,107,"OP"
"1763",444.28,22,"OP"
"1764",212.65,239,"OP"
"1765",145.47,15,"OP"
"1766",184.13,5288,"OP"
"1767",102.79,1520,"OP"
"1768",257,87662,"OP"
"1769",156,219007,"OP"
"1770",317,4755,"OP"
"1771",553,1602,"OP"
"1772",74.71,10115,"OP"
"1773",344.72,95,"OP"
"1774",263.28,52,"OP"
"1775",211.58,1234,"OP"
"1776",876.05,67,"OP"
"1777",229.1,13,"OP"
"1778",226.99,107,"OP"
"1779",109.07,3670,"OP"
"1780",81.2,4182,"OP"
"1781",72.66,156,"OP"
"1782",100.04,75,"OP"
"1783",189.77,351,"OP"
"1784",212.29,9918,"OP"
"1785",207.83,255,"OP"
"1786",100.52,1,"OP"
"1787",163.17,29,"OP"
"1788",225.54,5,"OP"
"1789",261.41,2,"OP"
"1790",227.22,5,"OP"
"1791",257.64,13,"OP"
"1792",149.15,2,"OP"
"1793",97.79,6,"OP"
"1794",181.28,3,"OP"
"1795",204.16,1,"OP"
"1796",79.74,8,"OP"
"1797",109.93,1,"OP"
"1798",81.3,2,"OP"
"1799",114.22,1,"OP"
"1800",269.52,1,"OP"
"1801",113.85,11,"OP"
"1802",231.08,5,"OP"
"1803",210.96,3,"OP"
"1804",255.58,9,"OP"
"1805",273.34,2,"OP"
"1806",310.05,2,"OP"
"1807",182.66,7,"OP"
"1808",55.64,1,"OP"
"1809",481.91,694,"OP"
"1810",122.94,2,"OP"
"1811",124.19,2,"OP"
"1812",146.37,1,"OP"
"1813",111.66,5,"OP"
"1814",159.63,1,"OP"
"1815",1554.07,3,"OP"
"1816",167.76,5,"OP"
"1817",179.44,4,"OP"
"1818",94.47,3,"OP"
"1819",436.15,6,"OP"
"1820",307.95,3,"OP"
"1821",145.5,6,"OP"
"1822",150.94,11,"OP"
"1823",81.08,1,"OP"
"1824",89.7,747,"OP"
"1825",660,1,"OP"
"1826",19.95,1707,"OP"
"1827",830,17,"OP"
"1828",87.1,27,"OP"
"1829",243.85,1,"OP"
"1830",160.29,5,"OP"
"1831",160.96,2,"OP"
"1832",73.39,2,"OP"
"1833",122.03,2,"OP"
"1834",62.73,9,"OP"
"1835",101.14,3,"OP"
"1836",177.66,8,"OP"
"1837",152.31,1,"OP"
"1838",78.15,5,"OP"
"1839",53.03,1,"OP"
"1840",152.81,3,"OP"
"1841",873,2,"OP"
"1842",317.86,1,"OP"
"1843",99.5,2,"OP"
"1844",552.97,8,"OP"
"1845",139.11,1,"OP"
"1846",144.18,3,"OP"
"1847",140.28,2,"OP"
"1848",85.63,1,"OP"
"1849",248.19,4,"OP"
"1850",155.14,1,"OP"
"1851",66.47,1,"OP"
"1852",154.89,1,"OP"
"1853",200.96,1,"OP"
"1854",229.99,1,"OP"
"1855",75.12,2,"OP"
"1856",132.06,5,"OP"
"1857",167.5,1,"OP"
"1858",191.46,4,"OP"
"1859",191.93,4,"OP"
"1860",141.7,5,"OP"
"1861",150.31,6,"OP"
"1862",153.22,1,"OP"
"1863",136.34,2,"OP"
"1864",73.11,2,"OP"
"1865",191.96,1,"OP"
"1866",192.11,1,"OP"
"1867",109.15,1,"OP"
"1868",125.46,1,"OP"
"1869",274.18,2,"OP"
"1870",66.99,1,"OP"
"1871",186.25,3,"OP"
"1872",84.57,4,"OP"
"1873",323.08,1,"OP"
"1874",190.29,6,"OP"
"1875",117.85,2,"OP"
"1876",61.7,2,"OP"
"1877",839,2,"OP"
"1878",173.08,1,"OP"
"1879",159.99,1,"OP"
"1880",127.99,1,"OP"
"1881",68.65,3,"OP"
"1882",247.89,1,"OP"
"1883",134.27,1,"OP"
"1884",173.72,3,"OP"
"1885",269.16,2,"OP"
"1886",122.78,1,"OP"
"1887",317.91,1,"OP"
"1888",256.46,1,"OP"
"1889",257.93,2,"OP"
"1890",229.67,2,"OP"
"1891",167.42,5,"OP"
"1892",55.04,2,"OP"
"1893",193.69,1,"OP"
"1894",84.06,2,"OP"
"1895",255.42,1,"OP"
"1896",232.97,2,"OP"
"1897",98.83,1,"OP"
"1898",239.92,1,"OP"
"1899",56.94,5,"OP"
"1900",186.31,1,"OP"
"1901",232.23,2,"OP"
"1902",199.32,2,"OP"
"1903",249.85,1,"OP"
"1904",161.67,1,"OP"
"1905",291.42,2,"OP"
"1906",143.51,1,"OP"
"1907",106.92,1,"OP"
"1908",558.39,2,"OP"
"1909",606.51,1,"OP"
"1910",217.78,1,"OP"
"1911",138.01,1,"OP"
